video_name,cq,vmaf,output_size,bitrate
CSGO_segment_008.mp4,30,97.58,8.96,23.59
CSGO_segment_008.mp4,35,95.76,6.08,0.00
CSGO_segment_008.mp4,40,91.57,3.91,7.40
CSGO_segment_009.mp4,10,99.92,72.40,0.00
CSGO_segment_009.mp4,15,99.9,50.37,176.17
CSGO_segment_009.mp4,20,99.85,31.96,89.88
CSGO_segment_009.mp4,25,97.88,12.31,62.92
CSGO_segment_009.mp4,30,97.75,11.75,62.92
CSGO_segment_009.mp4,35,93.82,7.74,17.98
CSGO_segment_009.mp4,40,87,4.89,0.00
CSGO_segment_010.mp4,10,99.85,69.03,125.83
CSGO_segment_010.mp4,15,99.82,45.49,77.44
CSGO_segment_010.mp4,20,99.72,28.78,48.40
CSGO_segment_010.mp4,25,98.45,12.27,25.17
CSGO_segment_010.mp4,30,98.21,10.96,9.68
CSGO_segment_010.mp4,35,94.73,6.98,10.49
CSGO_segment_010.mp4,40,88.74,4.44,0.00
CSGO_segment_011.mp4,10,98.85,43.68,105.70
CSGO_segment_011.mp4,15,98.71,24.77,75.50
CSGO_segment_011.mp4,20,98.56,15.20,43.77
CSGO_segment_011.mp4,25,98.16,8.42,23.30
CSGO_segment_011.mp4,30,97.37,5.30,17.98
CSGO_segment_011.mp4,35,95.46,3.21,9.32
CSGO_segment_011.mp4,40,92.43,2.01,5.99
dinner_1080p30_segment_000.mp4,10,99.84,24.67,25.17
dinner_1080p30_segment_000.mp4,15,99.77,14.80,12.80
dinner_1080p30_segment_000.mp4,20,99.68,9.23,5.72
dinner_1080p30_segment_000.mp4,25,99.55,5.41,3.31
dinner_1080p30_segment_000.mp4,30,99.29,3.23,2.17
dinner_1080p30_segment_000.mp4,35,98.31,1.97,0.98
dinner_1080p30_segment_000.mp4,40,96.02,1.23,1.00
dinner_1080p30_segment_001.mp4,10,99.46,26.91,55.66
dinner_1080p30_segment_001.mp4,15,99.32,16.11,33.88
dinner_1080p30_segment_001.mp4,20,99.04,9.86,28.60
dinner_1080p30_segment_001.mp4,25,98.43,5.81,11.44
dinner_1080p30_segment_001.mp4,30,97.36,3.50,6.99
dinner_1080p30_segment_001.mp4,35,95.47,2.04,2.74
dinner_1080p30_segment_001.mp4,40,92.63,1.21,2.62
dinner_1080p30_segment_002.mp4,10,99.65,19.06,32.03
dinner_1080p30_segment_002.mp4,15,99.45,10.96,19.02
dinner_1080p30_segment_002.mp4,20,99.06,6.51,11.23
dinner_1080p30_segment_002.mp4,25,98.36,3.81,6.29
dinner_1080p30_segment_002.mp4,30,97.37,2.21,3.31
dinner_1080p30_segment_002.mp4,35,95.82,1.31,2.21
dinner_1080p30_segment_002.mp4,40,92.93,0.81,0.00
dinner_1080p30_segment_003.mp4,10,99.98,22.38,47.73
dinner_1080p30_segment_003.mp4,15,99.98,12.73,28.15
dinner_1080p30_segment_003.mp4,20,99.97,7.79,17.00
dinner_1080p30_segment_003.mp4,25,99.97,4.71,9.53
dinner_1080p30_segment_003.mp4,30,99.88,2.84,6.09
dinner_1080p30_segment_003.mp4,35,99.13,1.75,1.85
dinner_1080p30_segment_003.mp4,40,97.04,1.12,1.61
dinner_1080p30_segment_004.mp4,10,99.57,20.03,35.09
dinner_1080p30_segment_004.mp4,15,99.35,11.66,31.46
dinner_1080p30_segment_004.mp4,20,99.2,7.34,12.34
dinner_1080p30_segment_004.mp4,25,99.2,4.57,6.69
dinner_1080p30_segment_004.mp4,30,98.83,2.73,4.58
dinner_1080p30_segment_004.mp4,35,97.81,1.62,2.42
dinner_1080p30_segment_004.mp4,40,95.45,0.98,1.10
dinner_1080p30_segment_005.mp4,10,98.5,20.70,35.46
dinner_1080p30_segment_005.mp4,15,98.23,12.11,19.45
dinner_1080p30_segment_005.mp4,20,97.82,7.56,10.49
dinner_1080p30_segment_005.mp4,25,97.13,4.56,7.12
dinner_1080p30_segment_005.mp4,30,96.13,2.75,4.34
dinner_1080p30_segment_005.mp4,35,94.53,1.63,2.33
dinner_1080p30_segment_005.mp4,40,92.02,0.97,1.12
ducks_take_off_1080p50_segment_000.mp4,10,98.05,72.97,0.00
ducks_take_off_1080p50_segment_000.mp4,15,98.13,71.26,0.00
ducks_take_off_1080p50_segment_000.mp4,20,94.87,45.51,0.00
ducks_take_off_1080p50_segment_000.mp4,25,76.46,12.40,0.00
ducks_take_off_1080p50_segment_000.mp4,30,77.02,12.39,0.00
ducks_take_off_1080p50_segment_000.mp4,35,72.92,9.41,0.00
ducks_take_off_1080p50_segment_000.mp4,40,63.59,5.68,0.00
ducks_take_off_1080p50_segment_001.mp4,10,98.71,72.90,0.00
ducks_take_off_1080p50_segment_001.mp4,15,98.74,70.91,157.29
ducks_take_off_1080p50_segment_001.mp4,20,95.34,43.04,0.00
ducks_take_off_1080p50_segment_001.mp4,25,78.52,12.42,0.00
ducks_take_off_1080p50_segment_001.mp4,30,78.71,12.41,26.22
ducks_take_off_1080p50_segment_001.mp4,35,73.99,9.07,20.97
ducks_take_off_1080p50_segment_001.mp4,40,65.33,5.73,0.00
ducks_take_off_2160p50_segment_000.mp4,10,82.42,73.44,0.00
ducks_take_off_2160p50_segment_000.mp4,15,82.45,73.44,0.00
ducks_take_off_2160p50_segment_000.mp4,20,82.46,73.45,0.00
ducks_take_off_2160p50_segment_000.mp4,25,68.42,24.54,0.00
ducks_take_off_2160p50_segment_000.mp4,30,68.5,24.53,0.00
ducks_take_off_2160p50_segment_000.mp4,35,68.9,24.52,0.00
ducks_take_off_2160p50_segment_000.mp4,40,66.98,20.54,0.00
ducks_take_off_2160p50_segment_001.mp4,10,83.14,73.93,0.00
ducks_take_off_2160p50_segment_001.mp4,15,83.12,73.93,0.00
ducks_take_off_2160p50_segment_001.mp4,20,83.19,73.90,0.00
ducks_take_off_2160p50_segment_001.mp4,25,69.78,24.73,0.00
ducks_take_off_2160p50_segment_001.mp4,30,69.79,24.73,0.00
ducks_take_off_2160p50_segment_001.mp4,35,70.14,24.72,0.00
ducks_take_off_2160p50_segment_001.mp4,40,67.78,20.16,0.00
factory_1080p30_segment_000.mp4,10,99.96,32.38,68.63
factory_1080p30_segment_000.mp4,15,99.95,19.95,35.23
factory_1080p30_segment_000.mp4,20,99.92,12.79,22.02
factory_1080p30_segment_000.mp4,25,96.14,6.68,12.58
factory_1080p30_segment_000.mp4,30,95.59,4.62,5.72
factory_1080p30_segment_000.mp4,35,92.68,3.01,3.00
factory_1080p30_segment_000.mp4,40,87.08,1.91,3.00
factory_1080p30_segment_001.mp4,10,99.96,35.89,72.45
factory_1080p30_segment_001.mp4,15,99.87,23.51,46.14
factory_1080p30_segment_001.mp4,20,99.49,15.15,30.20
factory_1080p30_segment_001.mp4,25,98.1,7.57,14.52
factory_1080p30_segment_001.mp4,30,96.86,6.13,11.24
factory_1080p30_segment_001.mp4,35,93.9,3.90,5.90
factory_1080p30_segment_001.mp4,40,88.55,2.51,4.49
factory_1080p30_segment_002.mp4,10,99.98,29.55,74.71
factory_1080p30_segment_002.mp4,15,99.98,18.19,42.69
factory_1080p30_segment_002.mp4,20,99.97,11.74,25.74
factory_1080p30_segment_002.mp4,25,99.97,6.85,13.98
factory_1080p30_segment_002.mp4,30,99.96,4.50,41.95
factory_1080p30_segment_002.mp4,35,99.85,2.86,4.84
factory_1080p30_segment_002.mp4,40,99.03,1.86,2.74
factory_1080p30_segment_003.mp4,10,99.98,38.97,69.42
factory_1080p30_segment_003.mp4,15,99.97,25.15,43.85
factory_1080p30_segment_003.mp4,20,99.97,15.70,28.20
factory_1080p30_segment_003.mp4,25,99.85,7.42,13.98
factory_1080p30_segment_003.mp4,30,99.62,6.04,9.93
factory_1080p30_segment_003.mp4,35,98.56,3.91,6.51
factory_1080p30_segment_003.mp4,40,94.94,2.56,4.19
factory_1080p30_segment_004.mp4,10,99.98,35.43,71.59
factory_1080p30_segment_004.mp4,15,99.98,22.83,47.19
factory_1080p30_segment_004.mp4,20,99.97,14.53,26.96
factory_1080p30_segment_004.mp4,25,99.96,7.67,14.68
factory_1080p30_segment_004.mp4,30,99.9,5.69,11.44
factory_1080p30_segment_004.mp4,35,99.63,3.66,6.51
factory_1080p30_segment_004.mp4,40,97.52,2.42,2.74
factory_1080p30_segment_005.mp4,10,99.98,29.47,71.90
factory_1080p30_segment_005.mp4,15,99.97,17.60,46.50
factory_1080p30_segment_005.mp4,20,99.97,10.80,28.31
factory_1080p30_segment_005.mp4,25,99.96,6.49,14.98
factory_1080p30_segment_005.mp4,30,99.82,4.13,11.10
factory_1080p30_segment_005.mp4,35,98.66,2.60,6.99
factory_1080p30_segment_005.mp4,40,95.78,1.69,3.31
factory_1080p30_segment_006.mp4,10,99.98,23.52,38.72
factory_1080p30_segment_006.mp4,15,99.98,13.75,22.41
factory_1080p30_segment_006.mp4,20,99.97,8.68,15.06
factory_1080p30_segment_006.mp4,25,99.96,5.33,9.11
factory_1080p30_segment_006.mp4,30,99.79,3.36,5.10
factory_1080p30_segment_006.mp4,35,99.1,2.14,3.50
factory_1080p30_segment_006.mp4,40,97.14,1.39,2.39
factory_1080p30_segment_007.mp4,10,99.98,25.13,44.61
factory_1080p30_segment_007.mp4,15,99.97,14.18,21.78
factory_1080p30_segment_007.mp4,20,99.91,8.67,12.05
factory_1080p30_segment_007.mp4,25,99.76,5.05,6.05
factory_1080p30_segment_007.mp4,30,99.48,3.09,3.93
factory_1080p30_segment_007.mp4,35,98.91,1.97,1.37
factory_1080p30_segment_007.mp4,40,97.66,1.27,1.37
flower_cif_segment_000.mp4,10,99.98,2.71,4.55
flower_cif_segment_000.mp4,15,99.98,1.74,2.92
flower_cif_segment_000.mp4,20,99.97,1.15,1.92
flower_cif_segment_000.mp4,25,99.79,0.75,1.25
flower_cif_segment_000.mp4,30,97.66,0.49,0.82
flower_cif_segment_000.mp4,35,93.33,0.32,0.54
flower_cif_segment_000.mp4,40,86.7,0.21,0.35
football_cif_segment_000.mp4,10,99.87,2.75,4.61
football_cif_segment_000.mp4,15,99.76,1.79,3.00
football_cif_segment_000.mp4,20,99.61,1.18,1.98
football_cif_segment_000.mp4,25,99.17,0.77,1.28
football_cif_segment_000.mp4,30,96.74,0.50,0.84
football_cif_segment_000.mp4,35,87.94,0.33,0.55
football_cif_segment_000.mp4,40,76.46,0.21,0.36
foreman_cif_segment_000.mp4,10,99.81,2.13,3.57
foreman_cif_segment_000.mp4,15,99.63,1.29,2.16
foreman_cif_segment_000.mp4,20,99.22,0.81,1.36
foreman_cif_segment_000.mp4,25,98.46,0.50,0.84
foreman_cif_segment_000.mp4,30,97.16,0.31,0.53
foreman_cif_segment_000.mp4,35,94.49,0.20,0.34
foreman_cif_segment_000.mp4,40,90.48,0.13,0.22
foreman_cif_segment_001.mp4,10,99.57,2.29,3.84
foreman_cif_segment_001.mp4,15,99.25,1.42,2.37
foreman_cif_segment_001.mp4,20,98.96,0.88,1.47
foreman_cif_segment_001.mp4,25,98.5,0.54,0.91
foreman_cif_segment_001.mp4,30,97.65,0.35,0.58
foreman_cif_segment_001.mp4,35,95.56,0.22,0.37
foreman_cif_segment_001.mp4,40,90.92,0.14,0.24
FourPeople_1280x720_60_segment_000.mp4,10,98.3,29.51,51.40
FourPeople_1280x720_60_segment_000.mp4,15,97.9,16.59,28.31
FourPeople_1280x720_60_segment_000.mp4,20,97.53,10.02,16.90
FourPeople_1280x720_60_segment_000.mp4,25,97.06,5.42,8.50
FourPeople_1280x720_60_segment_000.mp4,30,96.4,2.98,3.60
FourPeople_1280x720_60_segment_000.mp4,35,95.25,1.68,1.70
FourPeople_1280x720_60_segment_000.mp4,40,93.39,1.03,0.00
FourPeople_1280x720_60_segment_001.mp4,10,98.03,28.68,52.43
FourPeople_1280x720_60_segment_001.mp4,15,97.66,16.40,27.58
FourPeople_1280x720_60_segment_001.mp4,20,97.31,9.79,16.41
FourPeople_1280x720_60_segment_001.mp4,25,96.91,5.12,8.39
FourPeople_1280x720_60_segment_001.mp4,30,96.27,2.68,3.70
FourPeople_1280x720_60_segment_001.mp4,35,95.17,1.46,1.88
FourPeople_1280x720_60_segment_001.mp4,40,93.39,0.90,0.00
grandma_qcif_segment_000.mp4,10,97.55,0.53,0.88
grandma_qcif_segment_000.mp4,15,97.28,0.32,0.54
grandma_qcif_segment_000.mp4,20,96.99,0.21,0.35
grandma_qcif_segment_000.mp4,25,96.56,0.14,0.23
grandma_qcif_segment_000.mp4,30,95.76,0.09,0.15
grandma_qcif_segment_000.mp4,35,94.62,0.06,0.10
grandma_qcif_segment_000.mp4,40,92.54,0.04,0.06
grandma_qcif_segment_001.mp4,10,97.53,0.53,0.88
grandma_qcif_segment_001.mp4,15,97.23,0.32,0.54
grandma_qcif_segment_001.mp4,20,96.95,0.21,0.36
grandma_qcif_segment_001.mp4,25,96.5,0.14,0.23
grandma_qcif_segment_001.mp4,30,95.79,0.09,0.15
grandma_qcif_segment_001.mp4,35,94.55,0.06,0.10
grandma_qcif_segment_001.mp4,40,92.45,0.04,0.06
grandma_qcif_segment_002.mp4,10,97.54,0.52,0.87
grandma_qcif_segment_002.mp4,15,97.25,0.32,0.54
grandma_qcif_segment_002.mp4,20,96.97,0.21,0.36
grandma_qcif_segment_002.mp4,25,96.51,0.14,0.24
grandma_qcif_segment_002.mp4,30,95.73,0.09,0.15
grandma_qcif_segment_002.mp4,35,94.43,0.06,0.10
grandma_qcif_segment_002.mp4,40,92.39,0.04,0.06
grandma_qcif_segment_003.mp4,10,97.39,0.50,0.83
grandma_qcif_segment_003.mp4,15,97.19,0.30,0.50
grandma_qcif_segment_003.mp4,20,96.94,0.19,0.32
grandma_qcif_segment_003.mp4,25,96.51,0.12,0.20
grandma_qcif_segment_003.mp4,30,95.83,0.07,0.12
grandma_qcif_segment_003.mp4,35,94.66,0.05,0.08
grandma_qcif_segment_003.mp4,40,92.66,0.03,0.05
grandma_qcif_segment_004.mp4,10,97.49,0.52,0.87
grandma_qcif_segment_004.mp4,15,97.23,0.32,0.54
grandma_qcif_segment_004.mp4,20,96.93,0.21,0.35
grandma_qcif_segment_004.mp4,25,96.42,0.14,0.23
grandma_qcif_segment_004.mp4,30,95.71,0.09,0.15
grandma_qcif_segment_004.mp4,35,94.49,0.06,0.10
grandma_qcif_segment_004.mp4,40,92.64,0.04,0.06
GTAV_segment_000.mp4,10,99.74,70.44,125.83
GTAV_segment_000.mp4,15,99.68,54.23,83.89
GTAV_segment_000.mp4,20,99.54,33.83,34.95
GTAV_segment_000.mp4,25,93.53,12.23,19.87
GTAV_segment_000.mp4,30,93.47,11.28,10.94
GTAV_segment_000.mp4,35,90.31,7.98,5.03
GTAV_segment_000.mp4,40,83.96,4.92,0.00
GTAV_segment_001.mp4,10,99.77,72.95,188.76
GTAV_segment_001.mp4,15,99.76,60.46,226.50
GTAV_segment_001.mp4,20,99.66,38.12,0.00
GTAV_segment_001.mp4,25,91.58,12.28,0.00
GTAV_segment_001.mp4,30,91.51,11.90,50.34
GTAV_segment_001.mp4,35,88.02,8.99,0.01
GTAV_segment_001.mp4,40,80.01,5.62,0.01
GTAV_segment_002.mp4,10,99.94,70.97,195.74
GTAV_segment_002.mp4,15,99.93,45.70,96.79
GTAV_segment_002.mp4,20,99.62,28.61,58.08
GTAV_segment_002.mp4,25,96.18,12.28,41.95
GTAV_segment_002.mp4,30,95.37,10.47,19.36
GTAV_segment_002.mp4,35,91.73,6.44,0.00
GTAV_segment_002.mp4,40,86.96,3.94,0.00
GTAV_segment_003.mp4,10,99.93,60.47,130.49
GTAV_segment_003.mp4,15,99.87,37.12,74.57
GTAV_segment_003.mp4,20,99.75,23.33,43.56
GTAV_segment_003.mp4,25,98.71,12.28,24.20
GTAV_segment_003.mp4,30,97.63,8.63,15.73
GTAV_segment_003.mp4,35,95.07,5.24,9.68
GTAV_segment_003.mp4,40,90.95,3.15,4.84
GTAV_segment_004.mp4,10,99.57,52.12,87.11
GTAV_segment_004.mp4,15,99.35,29.99,52.07
GTAV_segment_004.mp4,20,99.07,18.55,26.96
GTAV_segment_004.mp4,25,98.42,10.86,14.52
GTAV_segment_004.mp4,30,97.31,6.57,5.24
GTAV_segment_004.mp4,35,95.35,3.89,5.47
GTAV_segment_004.mp4,40,92.21,2.34,0.00
GTAV_segment_005.mp4,10,98.36,41.21,72.45
GTAV_segment_005.mp4,15,98.12,22.15,41.94
GTAV_segment_005.mp4,20,97.81,12.80,20.41
GTAV_segment_005.mp4,25,97.24,7.04,9.93
GTAV_segment_005.mp4,30,96.35,3.87,3.70
GTAV_segment_005.mp4,35,95,2.16,0.00
GTAV_segment_005.mp4,40,92.95,1.23,0.00
GTAV_segment_006.mp4,10,97.64,34.74,67.52
GTAV_segment_006.mp4,15,97.45,16.33,28.31
GTAV_segment_006.mp4,20,97.24,9.05,17.00
GTAV_segment_006.mp4,25,96.85,4.39,7.40
GTAV_segment_006.mp4,30,96.24,2.34,2.74
GTAV_segment_006.mp4,35,95.23,1.34,0.00
GTAV_segment_006.mp4,40,93.79,0.81,0.00
GTAV_segment_007.mp4,10,97.9,35.57,52.17
GTAV_segment_007.mp4,15,97.67,17.47,19.15
GTAV_segment_007.mp4,20,97.4,9.14,8.78
GTAV_segment_007.mp4,25,96.93,4.86,5.03
GTAV_segment_007.mp4,30,96.19,2.78,0.00
GTAV_segment_007.mp4,35,95.01,1.67,0.00
GTAV_segment_007.mp4,40,93.08,0.99,0.00
GTAV_segment_008.mp4,10,98.21,42.02,81.42
GTAV_segment_008.mp4,15,97.8,22.98,41.94
GTAV_segment_008.mp4,20,97.36,13.82,33.11
GTAV_segment_008.mp4,25,96.54,8.06,14.38
GTAV_segment_008.mp4,30,95.27,4.74,6.80
GTAV_segment_008.mp4,35,93.38,2.85,3.93
GTAV_segment_008.mp4,40,90.46,1.64,0.00
GTAV_segment_009.mp4,10,99.69,45.39,76.73
GTAV_segment_009.mp4,15,99.53,25.74,38.72
GTAV_segment_009.mp4,20,99.18,15.88,23.18
GTAV_segment_009.mp4,25,98.48,9.59,12.28
GTAV_segment_009.mp4,30,97.08,5.89,7.63
GTAV_segment_009.mp4,35,94.71,3.65,3.23
GTAV_segment_009.mp4,40,91.18,2.23,0.00
GTAV_segment_010.mp4,10,98.2,40.45,79.23
GTAV_segment_010.mp4,15,97.82,22.70,41.94
GTAV_segment_010.mp4,20,97.46,13.52,24.20
GTAV_segment_010.mp4,25,96.6,7.89,13.25
GTAV_segment_010.mp4,30,95.39,4.66,7.40
GTAV_segment_010.mp4,35,93.53,2.93,3.70
GTAV_segment_010.mp4,40,90.57,1.70,0.00
GTAV_segment_011.mp4,10,99.78,63.98,83.89
GTAV_segment_011.mp4,15,99.52,42.84,45.30
GTAV_segment_011.mp4,20,98.7,27.32,29.04
GTAV_segment_011.mp4,25,95.61,11.76,15.25
GTAV_segment_011.mp4,30,94.55,9.32,8.39
GTAV_segment_011.mp4,35,91.03,5.19,4.84
GTAV_segment_011.mp4,40,86.98,2.90,3.70
hall_monitor_cif_segment_000.mp4,10,98.77,2.72,4.57
hall_monitor_cif_segment_000.mp4,15,98.2,1.61,2.70
hall_monitor_cif_segment_000.mp4,20,97.35,0.90,1.50
hall_monitor_cif_segment_000.mp4,25,96.43,0.52,0.86
hall_monitor_cif_segment_000.mp4,30,95.5,0.29,0.49
hall_monitor_cif_segment_000.mp4,35,94.27,0.17,0.29
hall_monitor_cif_segment_000.mp4,40,92.58,0.11,0.18
hall_monitor_cif_segment_001.mp4,10,98.63,2.74,4.59
hall_monitor_cif_segment_001.mp4,15,98.02,1.62,2.71
hall_monitor_cif_segment_001.mp4,20,97.18,0.90,1.51
hall_monitor_cif_segment_001.mp4,25,96.25,0.52,0.87
hall_monitor_cif_segment_001.mp4,30,95.32,0.30,0.50
hall_monitor_cif_segment_001.mp4,35,94.03,0.18,0.30
hall_monitor_cif_segment_001.mp4,40,92.17,0.11,0.19
harbour_4cif_segment_000.mp4,10,99.92,19.72,35.16
harbour_4cif_segment_000.mp4,15,99.37,11.90,21.78
harbour_4cif_segment_000.mp4,20,97.91,7.19,12.04
harbour_4cif_segment_000.mp4,25,95.57,4.28,7.46
harbour_4cif_segment_000.mp4,30,92.67,2.69,4.16
harbour_4cif_segment_000.mp4,35,88.67,1.69,2.13
harbour_4cif_segment_000.mp4,40,83.47,1.08,1.26
harbour_4cif_segment_001.mp4,10,99.66,19.26,33.41
harbour_4cif_segment_001.mp4,15,98.5,11.62,19.97
harbour_4cif_segment_001.mp4,20,96.58,6.99,12.18
harbour_4cif_segment_001.mp4,25,94.23,4.21,6.78
harbour_4cif_segment_001.mp4,30,91.63,2.64,3.97
harbour_4cif_segment_001.mp4,35,88.01,1.67,2.88
harbour_4cif_segment_001.mp4,40,83.1,1.05,0.95
highway_cif_segment_000.mp4,10,98.16,2.91,4.89
highway_cif_segment_000.mp4,15,97.1,1.65,2.77
highway_cif_segment_000.mp4,20,96.15,0.94,1.58
highway_cif_segment_000.mp4,25,94.85,0.52,0.87
highway_cif_segment_000.mp4,30,93.41,0.31,0.52
highway_cif_segment_000.mp4,35,91.59,0.19,0.31
highway_cif_segment_000.mp4,40,88.37,0.11,0.18
highway_cif_segment_001.mp4,10,98.11,2.89,4.84
highway_cif_segment_001.mp4,15,97.08,1.65,2.77
highway_cif_segment_001.mp4,20,96.19,0.94,1.58
highway_cif_segment_001.mp4,25,95.03,0.52,0.87
highway_cif_segment_001.mp4,30,93.56,0.31,0.52
highway_cif_segment_001.mp4,35,91.85,0.19,0.31
highway_cif_segment_001.mp4,40,88.65,0.10,0.17
highway_cif_segment_002.mp4,10,98.12,2.92,4.90
highway_cif_segment_002.mp4,15,97.06,1.66,2.78
highway_cif_segment_002.mp4,20,96.09,0.95,1.59
highway_cif_segment_002.mp4,25,94.85,0.53,0.89
highway_cif_segment_002.mp4,30,93.52,0.31,0.53
highway_cif_segment_002.mp4,35,91.53,0.19,0.31
highway_cif_segment_002.mp4,40,88.58,0.11,0.18
highway_cif_segment_003.mp4,10,98.37,2.88,4.83
highway_cif_segment_003.mp4,15,97.45,1.66,2.78
highway_cif_segment_003.mp4,20,96.51,0.95,1.60
highway_cif_segment_003.mp4,25,95.25,0.53,0.88
highway_cif_segment_003.mp4,30,93.73,0.31,0.53
highway_cif_segment_003.mp4,35,91.88,0.19,0.31
highway_cif_segment_003.mp4,40,88.73,0.11,0.18
highway_cif_segment_004.mp4,10,98.22,2.90,4.85
highway_cif_segment_004.mp4,15,97.22,1.66,2.78
highway_cif_segment_004.mp4,20,96.23,0.94,1.57
highway_cif_segment_004.mp4,25,94.94,0.52,0.88
highway_cif_segment_004.mp4,30,93.64,0.31,0.52
highway_cif_segment_004.mp4,35,91.79,0.19,0.31
highway_cif_segment_004.mp4,40,88.7,0.11,0.18
highway_cif_segment_005.mp4,10,98.27,2.88,4.82
highway_cif_segment_005.mp4,15,97.22,1.66,2.78
highway_cif_segment_005.mp4,20,96.06,0.96,1.60
highway_cif_segment_005.mp4,25,94.64,0.53,0.88
highway_cif_segment_005.mp4,30,93,0.31,0.53
highway_cif_segment_005.mp4,35,91.08,0.19,0.32
highway_cif_segment_005.mp4,40,87.64,0.11,0.18
highway_cif_segment_007.mp4,10,98.72,2.93,4.92
highway_cif_segment_007.mp4,15,97.73,1.68,2.81
highway_cif_segment_007.mp4,20,96.82,0.97,1.63
highway_cif_segment_007.mp4,25,95.46,0.55,0.92
highway_cif_segment_007.mp4,30,93.69,0.33,0.55
highway_cif_segment_007.mp4,35,90.99,0.19,0.33
highway_cif_segment_007.mp4,40,87.06,0.12,0.20
highway_cif_segment_008.mp4,10,98.92,2.88,4.83
highway_cif_segment_008.mp4,15,98.27,1.67,2.81
highway_cif_segment_008.mp4,20,97.57,0.98,1.64
highway_cif_segment_008.mp4,25,96.66,0.56,0.94
highway_cif_segment_008.mp4,30,95.26,0.34,0.57
highway_cif_segment_008.mp4,35,93.17,0.20,0.34
highway_cif_segment_008.mp4,40,89.81,0.13,0.21
highway_cif_segment_009.mp4,10,97.88,2.88,4.82
highway_cif_segment_009.mp4,15,96.81,1.65,2.77
highway_cif_segment_009.mp4,20,95.82,0.94,1.58
highway_cif_segment_009.mp4,25,94.59,0.52,0.88
highway_cif_segment_009.mp4,30,93.05,0.31,0.52
highway_cif_segment_009.mp4,35,90.92,0.18,0.31
highway_cif_segment_009.mp4,40,87.65,0.11,0.18
highway_cif_segment_010.mp4,10,97.74,2.87,4.81
highway_cif_segment_010.mp4,15,96.65,1.63,2.73
highway_cif_segment_010.mp4,20,95.68,0.93,1.56
highway_cif_segment_010.mp4,25,94.53,0.51,0.86
highway_cif_segment_010.mp4,30,93.03,0.30,0.51
highway_cif_segment_010.mp4,35,90.99,0.17,0.29
highway_cif_segment_010.mp4,40,88,0.10,0.17
highway_cif_segment_011.mp4,10,98.31,2.89,4.84
highway_cif_segment_011.mp4,15,97.26,1.63,2.73
highway_cif_segment_011.mp4,20,96.26,0.94,1.58
highway_cif_segment_011.mp4,25,94.91,0.52,0.87
highway_cif_segment_011.mp4,30,93.5,0.31,0.51
highway_cif_segment_011.mp4,35,91.29,0.18,0.30
highway_cif_segment_011.mp4,40,88.28,0.11,0.18
highway_cif_segment_012.mp4,10,98.12,2.91,4.87
highway_cif_segment_012.mp4,15,97.17,1.65,2.77
highway_cif_segment_012.mp4,20,96.19,0.94,1.58
highway_cif_segment_012.mp4,25,94.81,0.53,0.89
highway_cif_segment_012.mp4,30,93.44,0.31,0.52
highway_cif_segment_012.mp4,35,91.47,0.18,0.31
highway_cif_segment_012.mp4,40,88.6,0.11,0.18
husky_cif_segment_000.mp4,10,99.98,4.83,8.09
husky_cif_segment_000.mp4,15,99.97,3.48,5.83
husky_cif_segment_000.mp4,20,99.7,2.40,4.03
husky_cif_segment_000.mp4,25,91.68,0.95,1.60
husky_cif_segment_000.mp4,30,91.32,0.90,1.51
husky_cif_segment_000.mp4,35,81.15,0.57,0.95
husky_cif_segment_000.mp4,40,68.27,0.33,0.55
ice_4cif_segment_000.mp4,10,99.74,11.76,19.95
ice_4cif_segment_000.mp4,15,99.55,6.79,10.80
ice_4cif_segment_000.mp4,20,99.22,4.26,7.11
ice_4cif_segment_000.mp4,25,98.67,2.53,3.85
ice_4cif_segment_000.mp4,30,97.74,1.52,2.61
ice_4cif_segment_000.mp4,35,96.2,0.94,1.46
ice_4cif_segment_000.mp4,40,93.74,0.61,1.04
in_to_tree_1080p50_segment_000.mp4,10,98.63,73.49,0.00
in_to_tree_1080p50_segment_000.mp4,15,97.49,47.57,0.00
in_to_tree_1080p50_segment_000.mp4,20,96.09,28.44,0.00
in_to_tree_1080p50_segment_000.mp4,25,94,12.52,0.00
in_to_tree_1080p50_segment_000.mp4,30,93.39,9.71,0.00
in_to_tree_1080p50_segment_000.mp4,35,91.71,5.41,0.00
in_to_tree_1080p50_segment_000.mp4,40,88.88,2.86,0.00
in_to_tree_1080p50_segment_001.mp4,10,99.48,73.34,0.00
in_to_tree_1080p50_segment_001.mp4,15,97.68,46.36,0.00
in_to_tree_1080p50_segment_001.mp4,20,95.34,28.67,0.00
in_to_tree_1080p50_segment_001.mp4,25,89.95,12.46,0.00
in_to_tree_1080p50_segment_001.mp4,30,88.74,10.41,0.00
in_to_tree_1080p50_segment_001.mp4,35,83.64,6.26,0.00
in_to_tree_1080p50_segment_001.mp4,40,77.33,3.84,0.00
Johnny_1280x720_60_segment_000.mp4,10,98.11,31.12,54.94
Johnny_1280x720_60_segment_000.mp4,15,97.83,17.28,33.70
Johnny_1280x720_60_segment_000.mp4,20,97.44,9.72,15.95
Johnny_1280x720_60_segment_000.mp4,25,97.04,5.32,8.28
Johnny_1280x720_60_segment_000.mp4,30,96.53,2.57,3.36
Johnny_1280x720_60_segment_000.mp4,35,95.6,1.19,1.88
