vmaf,metrics_avg_motion,metrics_avg_edge_density,metrics_avg_texture,metrics_avg_temporal_information,metrics_avg_spatial_information,metrics_avg_color_complexity,metrics_avg_motion_variance,metrics_avg_grain_noise,resolution_ordinal,metrics_frame_rate_numeric,cq_numeric
1.0,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.041666666666666664
1.0,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.08333333333333333
1.0,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.125
1.0,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.16666666666666666
1.0,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.20833333333333334
0.9997381513485206,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.25
0.999476302697041,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.2916666666666667
0.9992144540455616,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.3333333333333333
0.9986907567426029,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.375
0.9975124378109453,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.4166666666666667
0.9954176485991098,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.4583333333333333
0.9924063891070961,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.5
0.9871694160775072,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.5416666666666666
0.9798376538360827,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.5833333333333334
0.9697564807541241,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.625
0.9558785022257135,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.6666666666666666
0.9388583398795496,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.7083333333333334
0.9167321288295366,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.75
0.8922492799162084,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.7916666666666666
0.8606965174129353,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.8333333333333334
0.8269180413720869,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.875
0.782534694946321,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.9166666666666666
0.7350091647028019,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,0.9583333333333334
0.6789735532862006,0.18770226537216828,0.4,0.8855989232839839,0.5379264657171249,0.5753018009103503,0.9006896551724138,0.07358490566037737,0.355902004454343,0.625,0.7777777777777778,1.0
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.0
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.041666666666666664
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.08333333333333333
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.125
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.16666666666666666
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.20833333333333334
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.25
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.2916666666666667
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.3333333333333333
0.9812778214192196,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.375
0.9787902592301649,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.4166666666666667
0.9548311076197957,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.4583333333333333
0.9236711180937418,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.5
0.8897617177271536,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.5416666666666666
0.8532338308457712,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.5833333333333334
0.8125163655407175,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.625
0.7699659596753078,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.6666666666666666
0.7246661429693637,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.7083333333333334
0.677795234354543,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.75
0.6275202932704896,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.7916666666666666
0.5720083791568473,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.8333333333333334
0.5201623461639173,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.875
0.4616391725582614,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.9166666666666666
0.41241162608012566,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.9583333333333334
0.3554595443833465,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,1.0
0.9861220214715893,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.0
0.9781356376014664,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.041666666666666664
0.9701492537313433,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.08333333333333333
0.9621628698612202,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.125
0.9541764859910972,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.16666666666666666
0.9461901021209741,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.20833333333333334
0.938203718250851,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.25
0.930217334380728,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.2916666666666667
0.9222309505106049,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.3333333333333333
0.9290390154490704,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.375
0.9226237234878241,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.4166666666666667
0.9044252422100026,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.4583333333333333
0.8828227284629484,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.5
0.8557213930348259,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.5416666666666666
0.8266561927206075,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.5833333333333334
0.7928777166797591,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.625
0.7570044514270751,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.6666666666666666
0.7203456402199528,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.7083333333333334
0.6768787640743649,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.75
0.6302697041110239,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.7916666666666666
0.5805184603299292,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.8333333333333334
0.5205551191411365,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.875
0.467923540193768,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.9166666666666666
0.4096622152395915,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,0.9583333333333334
0.3534956794972506,0.08090614886731393,0.8333333333333334,0.9502018842530282,0.3941702550513415,0.7710930800184708,0.9806896551724137,0.010377358490566039,0.7567928730512249,0.625,0.7777777777777778,1.0
1.0,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.0
0.9997381513485206,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.041666666666666664
0.999476302697041,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.08333333333333333
0.9992144540455616,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.125
0.9989526053940823,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.16666666666666666
0.9986907567426029,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.20833333333333334
0.9984289080911233,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.25
0.9981670594396439,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.2916666666666667
0.9979052107881645,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.3333333333333333
0.9976433621366849,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.375
0.997250589159466,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.4166666666666667
0.9971196648337262,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.4583333333333333
0.996726891856507,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.5
0.996726891856507,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.5416666666666666
0.9965959675307672,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.5833333333333334
0.9947630269704111,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.625
0.9891332809636031,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.6666666666666666
0.9746006808064939,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.7083333333333334
0.9528672427337,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.75
0.9257659073055774,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.7916666666666666
0.8926420528934276,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.8333333333333334
0.8536266038229902,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.875
0.8051846032992931,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.9166666666666666
0.7554333595181983,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.9583333333333334
0.6965174129353233,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,1.0
0.996726891856507,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.0
0.9939774810159728,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.041666666666666664
0.9912280701754386,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.08333333333333333
0.9884786593349045,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.125
0.9857292484943702,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.16666666666666666
0.9829798376538361,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.20833333333333334
0.9802304268133019,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.25
0.9774810159727677,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.2916666666666667
0.9747316051322334,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.3333333333333333
0.9719821942916994,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.375
0.9709347996857817,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.4166666666666667
0.9647813563760147,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.4583333333333333
0.9578423671118094,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.5
0.950903377847604,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.5416666666666666
0.9392511128567688,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.5833333333333334
0.9244566640481802,0.127831715210356,0.5,0.8936742934051144,0.3885392514077509,0.6008971568045386,0.8951724137931035,0.04339622641509434,0.4311804008908686,0.625,0.7777777777777778,0.625
